"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.518051375E0,2.857315019E-2,1.233363723E0,-2.906948524E0,3.157903136E0
2.528083375E0,-7.103160299E-1,9.440529938E-1,-4.032270904E0,4.201784569E0
2.538114375E0,-1.432195660E0,6.183676136E-1,-4.887109859E0,5.130049287E0
2.548146375E0,-1.960017677E0,3.683759017E-1,-5.797397375E0,6.130838966E0
2.558178375E0,-2.327084387E0,1.701789723E-1,-6.793266494E0,7.182809498E0
2.568209375E0,-2.370346620E0,1.398795779E-1,-7.853236883E0,8.204354877E0
2.578241375E0,-2.195077500E0,2.651596816E-1,-8.745077603E0,9.020258155E0
2.588272375E0,-1.930660708E0,3.782907329E-1,-9.317622927E0,9.523058944E0
2.598304375E0,-1.514477386E0,3.682314755E-1,-9.659709601E0,9.784642341E0
2.608335375E0,-1.051906933E0,2.545975636E-1,-9.893728620E0,9.952748069E0
2.618367375E0,-7.791610739E-1,6.520215556E-2,-1.008359473E1,1.011386306E1
2.628399375E0,-7.943674160E-1,-2.613348716E-1,-1.007251659E1,1.010717102E1
2.638430375E0,-9.916955953E-1,-7.050898616E-1,-9.870623932E0,9.945342059E0
2.648462375E0,-1.252428862E0,-1.178933892E0,-9.580980350E0,9.734148532E0
2.658493375E0,-1.509459890E0,-1.538009944E0,-9.121766930E0,9.372863793E0
2.668525375E0,-1.623528250E0,-1.833516967E0,-8.635102587E0,8.975668506E0
2.678556375E0,-1.512544589E0,-2.081376345E0,-8.369378210E0,8.755935715E0
2.688588375E0,-1.230889766E0,-2.221866811E0,-8.246439916E0,8.628763123E0
2.698620375E0,-8.924390365E-1,-2.279609235E0,-8.224463741E0,8.581076245E0
2.708651375E0,-4.799670158E-1,-2.408069055E0,-8.243411059E0,8.601336570E0
2.718683375E0,-9.698418461E-2,-2.634055754E0,-7.982891289E0,8.406795405E0
2.728714375E0,2.361565418E-1,-2.876478391E0,-7.266692156E0,7.818869019E0
2.738746375E0,4.763902009E-1,-3.090584425E0,-6.455069388E0,7.172627169E0
2.748777375E0,4.160827495E-1,-3.268330133E0,-5.743176729E0,6.621116647E0
2.758809375E0,1.635690605E-1,-3.549853978E0,-5.245388643E0,6.335796723E0
