"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.007559958E0,-4.298020424E0,-1.594578159E1,1.067725552E1,1.966582608E1
2.017591958E0,-1.825844543E0,-2.306259967E1,8.171540008E0,2.453551055E1
2.027623958E0,1.127113967E0,-3.253170934E1,1.440478767E1,3.559607290E1
2.037655958E0,6.237590972E0,-3.907605109E1,1.749563873E1,4.326595295E1
2.047686958E0,2.319996012E1,-3.552065629E1,8.428437427E0,4.325498504E1
2.057718792E0,4.493119323E1,-2.504284111E1,-1.070070285E1,5.254009000E1
2.067750792E0,3.704776659E1,-1.621018450E1,-7.195675676E-1,4.044533184E1
2.077782792E0,2.481015467E1,-1.842114888E1,1.542812847E0,3.093966342E1
2.087814792E0,1.528160923E1,-1.895267716E1,1.115013154E0,2.437159836E1
2.097846792E0,1.022003483E1,-1.594708201E1,3.088953052E0,1.919114816E1
2.107878792E0,8.737849275E0,-1.281108577E1,1.662656940E0,1.559610069E1
2.117910792E0,8.425995630E0,-1.103131378E1,2.465179541E-1,1.388337341E1
2.127942792E0,8.158408915E0,-9.452222908E0,6.244211628E-1,1.250176210E1
2.137974792E0,7.595378766E0,-7.934773382E0,1.320821697E0,1.106322635E1
2.148006792E0,6.686298115E0,-6.543176402E0,1.819096856E0,9.530417267E0
2.158038792E0,5.314271182E0,-5.048566686E0,2.051628343E0,7.611746359E0
2.168070792E0,3.962456026E0,-3.476365587E0,1.812970144E0,5.574319348E0
2.178102792E0,2.809278388E0,-1.443765838E0,1.435423030E0,3.469429943E0
2.188134792E0,1.701964847E0,1.017236599E0,1.463115444E0,2.464175611E0
2.198166792E0,9.552015144E-1,2.830290357E0,1.960737469E0,3.573156149E0
2.208197792E0,1.631720053E0,4.696349711E0,2.363691319E0,5.505020217E0
2.218229792E0,2.879080110E0,6.729242991E0,2.563759650E0,7.755299933E0
2.228261792E0,3.674365173E0,8.419907509E0,1.873720375E0,9.375853557E0
2.238293792E0,4.076329089E0,9.698214101E0,1.003132530E0,1.056778550E1
2.248325792E0,4.291285601E0,1.077464323E1,4.764591980E-1,1.160754420E1
2.258357792E0,3.895191412E0,1.160464848E1,1.894772508E-1,1.224239699E1
2.268389792E0,3.206745796E0,1.220131123E1,-1.115362233E-1,1.261616640E1
2.278421792E0,2.550709249E0,1.255634714E1,-3.183300215E-1,1.281675877E1
2.288453792E0,1.840007230E0,1.284167840E1,-3.164939958E-1,1.297669061E1
2.298485792E0,1.172712601E0,1.307991970E1,-4.308497465E-1,1.313945150E1
2.308517792E0,2.152846278E0,1.591501237E1,-6.257900691E-1,1.607214918E1
2.318549792E0,6.334756494E0,2.877122228E1,-6.101565879E-2,2.946041572E1
2.328581792E0,5.014476834E0,2.307506827E1,5.749804694E-2,2.361370491E1
2.338613792E0,4.089974737E0,1.879951168E1,1.742447241E-1,1.924005962E1
2.348644792E0,2.300778495E0,1.630148526E1,2.518962961E-1,1.646497662E1
2.358676792E0,1.972744215E-1,1.287990516E1,-1.065000165E-1,1.288185609E1
2.368708792E0,-1.494178338E0,1.020793343E1,-2.908568788E-1,1.032080770E1
2.378740792E0,-2.604416510E0,8.330878973E0,-2.159342023E-1,8.731160141E0
2.388772792E0,-3.189539779E0,7.258615397E0,7.346324801E-2,7.928811912E0
2.398804792E0,-3.508716477E0,6.666067919E0,4.823017359E-1,7.548520900E0
2.408836792E0,-3.958964069E0,6.228479841E0,9.271625805E-1,7.438211349E0
2.418868792E0,-4.425146201E0,5.738170343E0,1.092344230E0,7.328146676E0
2.428900792E0,-4.461961148E0,5.767887647E0,1.184237902E0,7.387830846E0
2.438932792E0,-3.832570948E0,6.923254775E0,1.513722510E0,8.056761917E0
2.448964792E0,-2.474427059E0,9.354342272E0,2.025405628E0,9.885786593E0
2.458996792E0,-1.416954746E0,1.028203403E1,2.413093421E0,1.065603136E1
2.469028792E0,-8.967382749E-1,9.516729975E0,2.317863182E0,9.835892369E0
2.479060792E0,-5.532432260E-1,9.242329500E0,2.010782765E0,9.474702105E0
2.489092792E0,-4.245265675E-1,9.110291185E0,1.889046074E0,9.313759893E0
