"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.559817375E0,1.225971673E0,1.451021063E0,2.771770254E0,3.360234963E0
2.569850375E0,-2.846283662E0,1.542581882E0,1.675441585E0,3.645270093E0
2.579882375E0,-7.011217364E0,1.659828642E0,5.927322507E-3,7.205014586E0
2.589914375E0,-1.128900876E1,1.367462889E0,-1.814029659E0,1.151531055E1
2.599947375E0,-1.521274774E1,7.476586148E-2,-2.884575908E0,1.548399373E1
2.609979375E0,-1.845646724E1,-1.922992815E0,-3.880655526E0,1.895781030E1
2.620011375E0,-2.098445011E1,-3.117426653E0,-5.299546723E0,2.186665706E1
2.630043375E0,-2.286195130E1,-3.468696964E0,-7.433536023E0,2.428905378E1
2.640076375E0,-2.389880530E1,-3.885413405E0,-8.864574226E0,2.578429771E1
2.650108375E0,-2.463686425E1,-4.818493076E0,-9.776904175E0,2.694031943E1
2.660140375E0,-2.525748538E1,-5.778436024E0,-1.000278972E1,2.777384908E1
2.670172375E0,-2.634500668E1,-5.312886561E0,-1.015727432E1,2.873075638E1
2.680205375E0,-2.783073974E1,-4.509464805E0,-1.201561769E1,3.064735577E1
2.690237375E0,-2.826819099E1,-3.604928025E0,-1.439565315E1,3.192680626E1
2.700269375E0,-2.649549764E1,-2.420351862E0,-1.633190248E1,3.121859281E1
2.710301375E0,-2.260528426E1,-1.103549030E0,-1.713541165E1,2.838730401E1
2.720334375E0,-1.774319463E1,5.812839506E-1,-1.647902778E1,2.422224604E1
2.730366375E0,-1.173397719E1,1.318312802E0,-1.429910275E1,1.854423115E1
2.740398375E0,-4.461805612E0,2.040612482E0,-1.034307779E1,1.144775379E1
2.750431375E0,2.541233252E0,3.233448275E0,-5.559475924E0,6.915260425E0
2.760463375E0,8.345730901E0,4.757986965E0,-1.066885307E0,9.665811321E0
2.770495375E0,1.270939334E1,5.790457900E0,3.435936184E0,1.438275840E1
2.780527375E0,1.552862602E1,5.915695903E0,8.063492818E0,1.847034382E1
2.790560375E0,1.721032852E1,5.122186055E0,1.264706670E1,2.196316219E1
2.800592375E0,1.748277953E1,3.230209503E0,1.562683820E1,2.367023248E1
2.810624375E0,1.697612765E1,1.184866185E0,1.634158547E1,2.359322431E1
2.820656375E0,1.512983422E1,-4.819403780E-1,1.536116294E1,2.156639694E1
2.830689375E0,1.259584041E1,-2.527037382E0,1.325265113E1,1.845735288E1
2.840721375E0,1.014215927E1,-4.060589554E0,1.066102014E1,1.526463667E1
2.850753375E0,9.204095727E0,-5.122524608E0,8.270517581E0,1.339242687E1
2.860786375E0,8.973289168E0,-5.583643636E0,7.951682360E0,1.322596866E1
2.870818375E0,7.761668901E0,-5.555322647E0,6.956093323E0,1.181068788E1
2.880850375E0,5.955116077E0,-5.541833705E0,4.805516642E0,9.448191282E0
2.890882375E0,4.189817698E0,-4.968296109E0,2.260702556E0,6.881083826E0
2.900915375E0,3.629252150E0,-3.780621945E0,9.561542451E-2,5.241537539E0
2.910947375E0,3.723125689E0,-2.907062545E0,-7.968135256E-1,4.790364217E0
2.920979375E0,4.335225672E0,-2.460600440E0,-9.352235520E-1,5.071822084E0
2.931011375E0,5.467037877E0,-2.067875125E0,-5.154063320E-1,5.867729916E0
2.941044375E0,6.275676811E0,-1.808656214E0,8.691710651E-2,6.531685183E0
2.951076375E0,6.776810090E0,-1.968616300E0,5.330795413E-1,7.077060048E0
2.961108375E0,7.686319926E0,-2.270434808E0,1.483450305E0,8.150767635E0
2.971141375E0,8.845870737E0,-2.325489705E0,4.127603908E0,1.003466220E1
2.981173375E0,9.426664728E0,-2.090364685E0,7.053169382E0,1.195737558E1
2.991205375E0,9.315282871E0,-1.897594849E0,8.845915176E0,1.298559111E1
3.001237375E0,9.013859489E0,-1.747936242E0,9.649958784E0,1.332015948E1
3.011270375E0,9.101462474E0,-1.525524677E0,9.116187517E0,1.297184334E1
3.021302375E0,1.001850937E1,-1.229700296E0,7.441081855E0,1.254003158E1
3.031334375E0,1.088859494E1,-8.476312383E-1,6.159892001E0,1.253890936E1
3.041366375E0,1.091324563E1,-6.207452376E-1,5.500869282E0,1.223698565E1
3.051399375E0,1.012060410E1,-6.642995390E-1,5.574047186E0,1.157315528E1
3.061431375E0,8.531366549E0,-1.110967466E0,6.171740799E0,1.058814660E1
3.071463375E0,6.548652320E0,-1.314780061E0,6.024126670E0,8.994642625E0
3.081495375E0,5.142178270E0,-1.582274682E0,5.724517094E0,7.855933203E0
3.091528375E0,4.334759649E0,-1.469651754E0,5.036056568E0,6.805283480E0
3.101560375E0,3.564041662E0,-1.568581380E0,4.077947014E0,5.638483162E0
3.111592375E0,1.994706284E0,-1.480999153E0,3.049322378E0,3.933265642E0
3.121625375E0,-5.925948411E-1,-6.731414062E-1,1.870350625E0,2.074246721E0
3.131657375E0,-4.192893333E0,-4.566441536E-2,8.181435835E-1,4.272212386E0
3.141689375E0,-9.428168047E0,8.446804409E-1,-1.261880009E0,9.549669048E0
3.151721375E0,-1.528150164E1,1.769129329E0,-5.065574482E0,1.619611545E1
3.161754375E0,-1.957000865E1,1.677443525E0,-9.036280637E0,2.162067119E1
3.171786375E0,-2.105394544E1,6.588158740E-1,-1.186136346E1,2.417425490E1
3.181818375E0,-2.097684639E1,8.157845244E-1,-1.297782965E1,2.468030898E1
3.191850375E0,-2.067195620E1,7.470978668E-1,-1.161587045E1,2.372375128E1
3.201883375E0,-2.178575021E1,1.498368891E0,-7.686593576E0,2.315054518E1
3.211915375E0,-2.563523656E1,3.144986919E0,-3.949522862E0,2.612766785E1
