"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.114010417E0,8.049239060E-1,4.488304608E0,-3.547249628E0,5.777175839E0
2.124020417E0,2.434509872E0,6.188407118E0,-3.549311357E0,7.537959411E0
2.134029417E0,3.860050815E0,7.605190979E0,-2.566816574E0,8.906596962E0
2.144038417E0,5.558974818E0,8.283417124E0,-2.069064741E0,1.018814160E1
2.154047417E0,6.755204043E0,8.078814277E0,-1.543839179E0,1.064347036E1
2.164056417E0,7.116007655E0,7.840903936E0,-1.410342934E-1,1.058948677E1
2.174065417E0,6.946765260E0,7.845922601E0,1.098149199E0,1.053669686E1
2.184075417E0,6.112058269E0,8.122201202E0,1.139352774E0,1.022866235E1
2.194084417E0,5.340839760E0,8.575475605E0,4.642513446E-1,1.011330216E1
2.204093417E0,4.780883200E0,9.110443797E0,-9.970438242E-2,1.028916767E1
2.214102417E0,4.164995975E0,9.593209217E0,-3.891947669E-1,1.046557820E1
2.224111417E0,3.638299254E0,9.988372822E0,-5.508813894E-1,1.064463637E1
2.234120417E0,3.189542410E0,1.038254298E1,-4.199692476E-1,1.086953328E1
2.244130417E0,2.824760938E0,1.050385517E1,3.024238408E-1,1.088125489E1
2.254139417E0,2.605309672E0,1.031851363E1,9.425875354E-1,1.068399894E1
2.264148417E0,2.438447971E0,1.014628507E1,1.399267942E0,1.052858395E1
2.274157417E0,2.211194766E0,1.008549741E1,1.725315703E0,1.046820685E1
2.284166417E0,1.978939705E0,1.004968673E1,1.869830807E0,1.041194856E1
2.294175417E0,1.795349121E0,1.004525220E1,1.879967541E0,1.037615768E1
2.304185417E0,1.738393440E0,1.002611075E1,1.863063240E0,1.034484960E1
2.314194417E0,1.756175992E0,9.990014720E0,1.859325700E0,1.031220831E1
2.324203417E0,1.759370179E0,9.944024030E0,1.825535810E0,1.026214297E1
2.334212417E0,1.769212067E0,9.923973927E0,1.784873103E0,1.023724288E1
2.344221417E0,1.675005675E0,9.863724217E0,1.776395810E0,1.016141139E1
2.354230417E0,1.604260067E0,9.634031553E0,1.807630466E0,9.932559702E0
2.364239417E0,1.655663816E0,9.333063669E0,1.878789911E0,9.663185378E0
2.374249417E0,1.600577490E0,9.229003111E0,1.964126515E0,9.570482731E0
2.384258417E0,1.482095359E0,9.155788954E0,2.069636014E0,9.503076937E0
2.394267417E0,1.401918192E0,9.059485897E0,2.088627770E0,9.402235123E0
2.404276417E0,1.374633330E0,8.913280948E0,1.878506760E0,9.212219151E0
2.414285417E0,1.394876098E0,8.626537585E0,1.535285872E0,8.872425415E0
2.424294417E0,1.566416156E0,8.257042673E0,1.132762523E0,8.480304488E0
2.434304417E0,4.739098704E0,5.165368912E0,-2.547910421E1,2.642583667E1
2.444313417E0,7.222324069E0,-5.635330099E-1,-3.488613750E1,3.563035397E1
2.454322417E0,1.354737740E0,2.693091289E0,1.828420826E1,1.853106383E1
2.464331417E0,1.481517801E-1,2.053217617E0,2.327321872E1,2.336408271E1
2.474340417E0,-1.501096910E0,-4.963376262E0,1.092211469E1,1.209053287E1
2.484349417E0,-5.756917686E0,-1.240220635E1,1.036697887E1,1.715899398E1
2.494359417E0,-1.269362690E1,-2.701554666E1,1.128317207E1,3.191046689E1
2.504368417E0,-1.899829830E1,-4.552118664E1,-1.726755288E0,4.935681772E1
2.514377417E0,-1.638077935E1,-5.940452547E1,-1.263992958E1,6.290465323E1
2.524386417E0,-2.585356049E0,-5.773172595E1,-1.102649918E1,5.883213349E1
2.534395417E0,2.367086797E0,-4.468858991E1,-1.852305533E0,4.478955463E1
2.544404417E0,2.995148510E-2,-3.186237388E1,2.509254245E0,3.196104071E1
2.554414417E0,1.636393879E0,-2.212280477E1,-2.751237756E0,2.235320077E1
2.564423417E0,1.300354980E0,-1.433700791E1,-9.392609375E0,1.718900317E1
2.574432417E0,-1.610668176E0,-9.384299896E0,-1.197101981E1,1.529590310E1
2.584441417E0,-3.685995577E0,-6.191831247E0,-8.828399257E0,1.139587518E1
2.594450417E0,-4.302452028E0,-2.915208301E0,-4.949302599E0,7.176707400E0
2.604459417E0,-3.935234314E0,-5.688697636E-2,-2.937476837E0,4.911015720E0
2.614469417E0,-2.745274473E0,1.924882928E0,-2.534656304E0,4.203116557E0
2.624478417E0,-8.762657842E-1,3.247614325E0,-2.101029130E0,3.966001000E0
2.634487417E0,7.922486043E-1,4.210739620E0,-9.925496542E-1,4.398083767E0
2.644496417E0,2.071863803E0,5.363098356E0,5.932047423E-1,5.779907911E0
2.654505417E0,2.590411551E0,6.795207185E0,2.398916700E0,7.657667662E0
2.664514417E0,2.914277424E0,7.953613696E0,3.074573579E0,9.011436423E0
2.674524417E0,3.121310374E0,8.967013351E0,2.245736023E0,9.756702167E0
2.684533417E0,3.091286091E0,9.803979707E0,1.335309927E0,1.036615263E1
2.694542417E0,2.943935671E0,1.025490061E1,8.718426579E-1,1.070466502E1
2.704551417E0,2.812561600E0,1.031848089E1,6.507021314E-1,1.071470783E1
2.714560417E0,2.682058178E0,1.025814932E1,7.294518471E-1,1.062803667E1
2.724569208E0,2.612193891E0,1.031072982E1,8.368172514E-1,1.066934719E1
2.734578208E0,2.618760899E0,1.051379193E1,8.727459797E-1,1.087011568E1
