"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.684761875E0,-9.651262128E-1,-5.557813561E-1,2.053821634E0,2.336352890E0
1.694770875E0,-1.236134133E0,-2.517735046E-1,1.528324177E0,1.981714481E0
1.704779875E0,-1.117388878E0,8.393034875E-2,9.293460039E-1,1.455776838E0
1.714787875E0,-8.385942203E-1,2.579241908E-1,4.515477935E-1,9.867424002E-1
1.724796875E0,-3.700568300E-1,3.027004141E-1,2.653057889E-1,5.467693844E-1
1.734805875E0,-5.302547514E-2,2.728164643E-1,3.338678277E-1,4.344056291E-1
1.744813875E0,-7.734462976E-2,1.536028469E-1,4.557390412E-1,4.871078935E-1
1.754822875E0,-9.345604777E-3,6.205065250E-2,4.973419440E-1,5.012849819E-1
1.764831875E0,1.141990453E-1,1.006598175E-2,5.867891407E-1,5.978831337E-1
1.774840875E0,1.614299297E-1,-2.059734339E-1,6.842785247E-1,7.326129791E-1
1.784848875E0,2.174333918E-1,-5.158249927E-1,7.917527604E-1,9.696520698E-1
1.794857875E0,1.755392611E-1,-7.689620680E-1,9.811686337E-1,1.258891807E0
1.804866875E0,2.385488570E-1,-9.140116078E-1,1.143717721E0,1.483378913E0
1.814874875E0,4.719966030E-1,-1.008537111E0,1.147327791E0,1.598839879E0
1.824883875E0,7.134831011E-1,-1.008382160E0,1.009395483E0,1.595234138E0
1.834892875E0,8.849415904E-1,-9.840285069E-1,8.670369045E-1,1.582146237E0
1.844900875E0,9.213141954E-1,-9.957293701E-1,7.601134765E-1,1.555014251E0
1.854909875E0,7.824574417E-1,-9.601128101E-1,6.060791051E-1,1.378908314E0
1.864918875E0,5.176528323E-1,-9.759570104E-1,3.263097532E-1,1.151926472E0
1.874926875E0,2.400843358E-1,-1.037818798E0,1.159315753E-1,1.071516904E0
1.884935875E0,-1.151772845E-1,-1.077221430E0,8.393678069E-2,1.086608117E0
1.894944875E0,-3.819214153E-1,-1.126391251E0,1.493846655E-2,1.189472310E0
1.904953875E0,-4.606196755E-1,-1.103572492E0,-5.256179094E-2,1.196998527E0
1.914961875E0,-3.551996398E-1,-9.879613441E-1,-1.212946415E-2,1.049943582E0
1.924970875E0,-1.671140081E-1,-8.420329678E-1,2.257602654E-2,8.587527511E-1
1.934979875E0,1.087342376E-1,-7.314638740E-1,5.996085763E-2,7.419284587E-1
1.944987875E0,3.955050820E-1,-6.320360649E-1,1.302326223E-1,7.568714508E-1
1.954996875E0,6.583040965E-1,-6.023029733E-1,2.760118946E-1,9.339784371E-1
1.965005875E0,7.629692566E-1,-5.770418322E-1,4.631871879E-1,1.062846054E0
1.975013875E0,5.815079355E-1,-5.440518415E-1,7.079867184E-1,1.065546376E0
1.985022875E0,1.698399800E-1,-5.237263352E-1,8.957407399E-1,1.051421117E0
1.995031875E0,-1.491729963E-1,-5.877679646E-1,1.044079850E0,1.207404860E0
2.005039875E0,-4.172847909E-1,-5.657841879E-1,1.275582958E0,1.456485574E0
2.015048875E0,-6.259029204E-1,-3.963751477E-1,1.395892929E0,1.580311612E0
2.025057875E0,-7.364649975E-1,-2.853219044E-1,1.243486422E0,1.473108198E0
2.035066875E0,-8.706849092E-1,-1.382848960E-1,1.038851489E0,1.362507740E0
2.045074875E0,-1.064002045E0,6.297626674E-2,8.534549189E-1,1.365449252E0
2.055083875E0,-1.261706346E0,2.256960922E-1,6.539278941E-1,1.438910463E0
2.065092875E0,-1.441946769E0,3.250543195E-1,5.649088597E-1,1.582400965E0
2.075100875E0,-1.626235219E0,4.587339485E-1,5.176154832E-1,1.767202198E0
2.085109875E0,-1.575348655E0,6.935861957E-1,3.422224025E-1,1.754964777E0
2.095118875E0,-1.462242454E0,1.104195220E0,1.726988299E-1,1.840441514E0
2.105126875E0,-1.352538164E0,1.475577614E0,1.145492935E-1,2.004946463E0
2.115135875E0,-1.185714762E0,1.666088671E0,1.908731456E-1,2.053826554E0
2.125144875E0,-1.178839021E0,1.903104388E0,3.718595266E-1,2.269305457E0
2.135152875E0,-1.183425577E0,2.087592813E0,4.287168284E-1,2.437691114E0
2.145163875E0,-1.188841853E0,2.169522244E0,2.868013962E-1,2.490467177E0
2.155172875E0,-1.289101721E0,2.116354097E0,2.540274601E-1,2.491037507E0
2.165180875E0,-1.537693756E0,2.142554301E0,2.183220224E-1,2.646262558E0
2.175189875E0,-1.911327912E0,2.291238470E0,1.644611263E-1,2.988309819E0
2.185198875E0,-2.109340362E0,2.111019682E0,1.879514381E-2,2.984304629E0
2.195207875E0,-2.126026561E0,1.513621938E0,-3.558207603E-1,2.633941671E0
2.205215875E0,-1.721344274E0,7.349201632E-1,-7.466682427E-1,2.015104767E0
2.215224875E0,-7.717049968E-1,1.857601941E-1,-9.704695447E-1,1.253733061E0
2.225233875E0,1.174351868E0,-2.682971513E-1,-1.075471358E0,1.614844981E0
2.235241875E0,2.963180028E0,-2.702185464E-1,-8.655456452E-1,3.098809966E0
2.245250875E0,2.472498647E0,-5.256477302E-1,-6.350299855E-1,2.606303547E0
2.255259875E0,2.691820105E0,-1.746133545E0,-6.671706681E-1,3.277193088E0
2.265267875E0,2.949421529E0,-2.531505239E0,-6.039964731E-1,3.933499443E0
2.275276875E0,2.581132897E0,-2.538756956E0,-2.850364141E-1,3.631635950E0
2.285285875E0,1.969992442E0,-2.287578698E0,1.316491833E-1,3.021790533E0
2.295293875E0,1.407656357E0,-2.092797419E0,4.356408088E-1,2.559507838E0
2.305302875E0,8.627800584E-1,-1.940307298E0,5.604135934E-1,2.196188798E0
2.315311875E0,3.567052978E-1,-1.752193599E0,4.734771911E-1,1.849757208E0
2.325320875E0,-4.323840559E-2,-1.567668337E0,1.303942247E-1,1.573676024E0
2.335328875E0,-3.215524220E-1,-1.403705978E0,-2.577322559E-1,1.462946462E0
2.345337875E0,-5.441804802E-1,-1.230133721E0,-6.477872944E-1,1.492980155E0
2.355346875E0,-7.369696122E-1,-1.234541352E0,-1.037442164E0,1.772992612E0
2.365354875E0,-9.497258162E-1,-1.306101916E0,-1.321516200E0,2.086692696E0
2.375363875E0,-1.038782419E0,-1.334811160E0,-1.473499514E0,2.243209880E0
2.385372875E0,-8.845515811E-1,-1.277260525E0,-1.361784950E0,2.065982623E0
2.395380875E0,-6.242616069E-1,-1.067775838E0,-8.675024159E-1,1.510764123E0
2.405389875E0,-4.847294998E-1,-8.450150478E-1,-1.639627974E-1,9.878749505E-1
2.415398875E0,-3.782996500E-1,-6.995035779E-1,4.306661439E-1,9.043722730E-1
2.425406875E0,-3.410148793E-1,-5.811916012E-1,8.530524842E-1,1.087094001E0
2.435415875E0,-2.439879370E-1,-5.183276010E-1,1.073350939E0,1.216665876E0
2.445424875E0,5.350962460E-2,-4.237828016E-1,1.134764537E0,1.212495648E0
2.455433875E0,4.641303438E-1,-3.550908816E-1,1.147380489E0,1.287629022E0
2.465441875E0,8.435491508E-1,-2.780175626E-1,1.106316590E0,1.418733708E0
2.475450875E0,1.218705338E0,-3.197117186E-1,1.103893504E0,1.675123623E0
2.485459875E0,1.773658143E0,-3.291959023E-1,1.357215936E0,2.257491583E0
2.495467875E0,1.754699716E0,-4.865760505E-2,-2.282367074E-1,1.770149895E0
2.505476875E0,1.215340265E0,-2.431383365E-1,-6.678642210E-1,1.407910092E0
2.515485875E0,1.087548782E0,-5.436711878E-1,-9.025411979E-1,1.514239521E0
2.525493875E0,8.641646791E-1,-6.096125776E-1,-1.041989032E0,1.484637744E0
2.535502875E0,6.857333851E-1,-6.727718621E-1,-9.369717964E-1,1.341927122E0
2.545511875E0,6.329914999E-1,-7.740696108E-1,-7.825795754E-1,1.269760920E0
2.555519875E0,6.547384644E-1,-8.463832963E-1,-6.852259199E-1,1.270661915E0
2.565528875E0,6.654417926E-1,-9.318912238E-1,-6.879589085E-1,1.335859832E0
2.575537875E0,5.314195168E-1,-1.006453748E0,-7.382144114E-1,1.356582606E0
2.585546875E0,3.357348436E-1,-1.071060219E0,-6.186611438E-1,1.281651079E0
2.595554875E0,2.356474686E-1,-1.119015573E0,-3.739867437E-1,1.203159036E0
2.605563875E0,2.237711889E-1,-1.091804971E0,-5.752841592E-2,1.115984389E0
2.615572875E0,2.955293888E-1,-1.015346194E0,2.023452365E-1,1.076665736E0
2.625580875E0,3.192761010E-1,-9.389862353E-1,3.411569667E-1,1.048818599E0
2.635589875E0,1.954402596E-1,-8.441297793E-1,3.383784064E-1,9.301891879E-1
2.645598875E0,-9.479506016E-3,-7.779708731E-1,2.839711245E-1,8.282319361E-1
2.655606875E0,-3.480590200E-1,-6.879132271E-1,2.474540933E-1,8.096932862E-1
2.665615875E0,-7.366784209E-1,-5.437910557E-1,3.206483694E-1,9.701645143E-1
2.675624875E0,-1.051790135E0,-3.649966496E-1,2.562648240E-1,1.142434550E0
2.685632875E0,-1.296987861E0,-9.747074604E-2,1.676151510E-1,1.311401120E0
2.695641875E0,-1.599626294E0,1.996169257E-1,9.254157979E-2,1.614687320E0
2.705650875E0,-1.922860960E0,4.469278353E-1,2.870632052E-2,1.974325914E0
2.715659875E0,-2.206018810E0,6.255631971E-1,5.293367386E-2,2.293610751E0
2.725667875E0,-2.476046737E0,7.586505032E-1,7.795862395E-2,2.590836849E0
2.735676875E0,-2.650863867E0,8.141043270E-1,7.878889203E-2,2.774176056E0
2.745685875E0,-2.463711451E0,8.172536373E-1,2.381547729E-1,2.606625274E0
2.755693875E0,-1.960441015E0,9.089198524E-1,4.754616630E-1,2.212584025E0
2.765702875E0,-1.383470519E0,1.228614029E0,5.620659069E-1,1.933753137E0
2.775711875E0,-8.176231813E-1,1.639231825E0,4.122088595E-1,1.877632761E0
2.785719875E0,-3.854408544E-1,1.916570526E0,8.606752435E-2,1.956837973E0
