"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.690036875E0,-9.213807075E-1,2.056589121E0,-6.886862290E-1,2.356435856E0
2.700045875E0,-1.119346526E0,2.407890422E0,-5.046083520E-1,2.702869312E0
2.710054875E0,-9.273887216E-1,2.406647304E0,-1.476041883E-1,2.583367586E0
2.720062875E0,-3.174568860E-1,2.098516581E0,9.706565094E-1,2.333821924E0
2.730071875E0,4.253684203E-1,1.551994876E0,2.063156714E0,2.616532441E0
2.740080875E0,1.138208328E0,7.069570237E-1,2.816504377E0,3.118974725E0
2.750089875E0,1.884714895E0,-2.953867167E-1,3.125278294E0,3.661525360E0
2.760098875E0,2.286802041E0,-9.980015981E-1,3.043312025E0,3.935380394E0
2.770107875E0,1.894173643E0,-1.318382823E0,2.711673156E0,3.560786200E0
2.780116875E0,1.261465441E0,-1.595778826E0,2.974226003E0,3.603307569E0
2.790125875E0,9.963268094E-1,-1.663241662E0,3.506979854E0,4.007236908E0
2.800134875E0,6.965824552E-1,-1.620469864E0,3.613295099E0,4.020827174E0
2.810143875E0,6.357035847E-1,-1.596920788E0,3.091392510E0,3.537086753E0
2.820151875E0,7.055074990E-1,-1.445451590E0,2.569680541E0,3.031555576E0
2.830160875E0,5.767026937E-1,-1.151725482E0,2.636840490E0,2.934618434E0
2.840169875E0,4.983710539E-1,-9.340517700E-1,2.710797243E0,2.910197263E0
2.850178875E0,5.162161714E-1,-7.203535795E-1,2.678553357E0,2.821353665E0
2.860187875E0,4.587728325E-1,-4.727292591E-1,2.703229777E0,2.782336552E0
2.870196875E0,3.436396945E-1,-1.992374414E-1,2.471977075E0,2.503688171E0
2.880205875E0,3.683307320E-2,3.138902307E-2,2.162767102E0,2.163308458E0
2.890214875E0,-4.975822645E-1,-2.134233713E-2,1.992887946E0,2.054177687E0
2.900223875E0,-3.461776784E-1,-2.622183859E-2,2.852235250E0,2.873286009E0
2.910232875E0,-1.725495797E-1,8.980270743E-2,2.972687016E0,2.979044474E0
2.920241875E0,-1.772791001E-1,2.195980310E-1,2.564853079E0,2.580333795E0
2.930249875E0,-2.440920174E-1,4.753260076E-1,2.290903132E0,2.352393013E0
2.940258875E0,-3.457034692E-1,7.027739257E-1,2.159170918E0,2.296828495E0
2.950267875E0,-4.581249610E-1,9.071165711E-1,2.330381778E0,2.542325350E0
2.960276875E0,-5.934497041E-1,1.117774209E0,2.521260917E0,2.821056247E0
2.970285875E0,-8.082597426E-1,1.363554318E0,2.454351228E0,2.921712536E0
2.980294875E0,-1.092609547E0,1.472323054E0,2.223566451E0,2.881974767E0
2.990303875E0,-1.501920783E0,1.435365143E0,2.001037649E0,2.884474095E0
3.000312875E0,-1.965171705E0,1.364617926E0,1.747875723E0,2.962963290E0
3.010321875E0,-2.470392188E0,1.201449620E0,1.572399319E0,3.165242229E0
3.020330875E0,-3.170921952E0,1.003104463E0,1.569328069E0,3.677465864E0
3.030338875E0,-3.956390125E0,8.704843497E-1,1.541463017E0,4.334382777E0
3.040347875E0,-4.616486685E0,8.627034599E-1,1.473177625E0,4.922038083E0
3.050356875E0,-5.124760584E0,1.084577227E0,1.317219519E0,5.401346690E0
3.060365875E0,-5.272068903E0,1.376429887E0,1.238491877E0,5.587766269E0
3.070374875E0,-5.079997809E0,1.636182502E0,1.188100572E0,5.467636957E0
3.080383875E0,-4.673277183E0,1.683177744E0,1.179425497E0,5.105257236E0
3.090392875E0,-4.141724934E0,1.677032905E0,1.230106823E0,4.634596810E0
3.100401750E0,-3.666000731E0,1.497443862E0,9.164750397E-1,4.064704907E0
3.110410750E0,-3.072073309E0,1.164241447E0,3.335224034E-1,3.302170462E0
3.120419750E0,-2.514988609E0,8.515914112E-1,-9.726170808E-2,2.657035091E0
3.130427750E0,-1.907552657E0,5.778025550E-1,-4.322147790E-1,2.039466241E0
3.140436750E0,-1.086608550E0,2.699560064E-1,-8.848462808E-1,1.427076497E0
3.150445750E0,-1.481275141E-1,4.184676826E-2,-1.345395059E0,1.354171620E0
3.160454750E0,1.036765714E0,-1.767391098E-1,-1.977194896E0,2.239513232E0
3.170463750E0,2.317100705E0,-3.511527818E-1,-2.998688414E0,3.805837117E0
3.180472750E0,3.535644367E0,-5.528250039E-1,-4.138179767E0,5.470916592E0
3.190481750E0,5.070757454E0,-9.858288646E-1,-5.225425079E0,7.347755233E0
