"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.330784833E0,-2.579101574E0,-2.313990571E0,-1.038095956E0,3.617175764E0
2.340772833E0,-1.494442486E0,-2.865720976E0,5.221914411E-2,3.232404971E0
2.350759833E0,-3.076167530E-1,-3.310958966E0,5.146696559E-1,3.364812357E0
2.360747833E0,6.010575163E-1,-3.269153713E0,8.112262543E-1,3.421509049E0
2.370735833E0,1.307084540E0,-3.026689560E0,1.621144048E0,3.673884554E0
2.380722833E0,1.562409644E0,-2.749338580E0,1.644828780E0,3.564470261E0
2.390710833E0,1.377160204E0,-2.033040630E0,6.748984945E-1,2.546627654E0
2.400697833E0,1.470986673E0,-8.186259788E-1,-1.836540270E-1,1.693422300E0
2.410685833E0,2.062777376E0,-2.572698873E-1,-2.387184262E-2,2.078895900E0
2.420672833E0,2.559399966E0,-2.865527433E-1,8.516750264E-1,2.712561706E0
2.430660833E0,3.077954439E0,-8.528380376E-1,6.712264431E-1,3.263691343E0
2.440647833E0,3.207382557E0,-1.027712470E0,1.757158470E-1,3.372591266E0
2.450635833E0,7.164156990E-1,-9.242459893E-2,-4.095740676E-1,8.303882689E-1
2.460623833E0,2.557769470E-2,-1.599885911E-1,1.083073908E0,1.095125407E0
2.470610833E0,-1.588308131E0,-1.628667660E0,2.914082127E0,3.696911645E0
2.480598833E0,-2.938505070E0,-1.782480422E0,1.886012977E0,3.920343537E0
2.490585833E0,-2.819030667E0,-2.030055041E0,1.126498840E0,3.651993566E0
2.500573833E0,-2.390465574E0,-1.952477108E0,1.476802021E0,3.421613176E0
2.510560833E0,-1.750030130E0,-4.860170567E-1,-7.536169276E-2,1.817827665E0
2.520548833E0,-1.670436661E0,1.307439759E0,-9.764541699E-1,2.335213075E0
2.530536833E0,-1.395743532E0,7.285209703E-1,-7.172940239E-2,1.576067232E0
2.540523833E0,-2.471195595E-1,4.576995760E-1,2.983261120E-1,5.996294253E-1
2.550511833E0,4.973787814E-1,1.808468957E0,3.147572266E-1,1.901845875E0
2.560498833E0,1.227586527E0,1.096205000E0,-3.338444388E-1,1.679311226E0
2.570486833E0,1.400263284E0,9.553356349E-1,-1.017320799E0,1.976953476E0
2.580473833E0,1.222431914E0,8.796767575E-1,-9.899979293E-1,1.802294893E0
2.590461833E0,9.242891125E-1,6.170017040E-1,-7.665274335E-1,1.350024360E0
2.600449833E0,5.795961884E-1,4.439527720E-1,-9.739445449E-1,1.217207370E0
2.610436833E0,2.226368290E-1,2.616798574E-1,-4.773826195E-1,5.881646630E-1
2.620424833E0,-5.203729570E-2,2.039397722E-1,-5.637382472E-1,6.017475568E-1
2.630411833E0,-1.743095917E-1,9.888694167E-2,-1.250448702E0,1.266406103E0
2.640399833E0,-1.574004672E-1,-1.506897640E-1,-1.278566793E0,1.297002450E0
2.650386833E0,-8.584063411E-2,-6.577819401E-1,-1.164667709E0,1.340334499E0
2.660374833E0,2.205527352E-1,-1.205774220E0,-1.195842724E0,1.712476219E0
2.670361833E0,8.307792704E-1,-1.266480013E0,-1.131302328E0,1.890505429E0
2.680349833E0,8.691856831E-1,-1.286080465E0,-1.181806776E0,1.950936690E0
2.690337833E0,2.049763520E0,-2.657366556E-1,-1.576447493E0,2.599487095E0
2.700324833E0,2.298411250E0,2.643005794E-1,-1.554597471E0,2.787350420E0
2.710312833E0,2.301750448E0,8.143762225E-1,-1.225805027E0,2.732006904E0
2.720299833E0,1.800479614E0,1.219437409E0,-5.744810441E-1,2.249173827E0
2.730287833E0,1.157513933E0,7.573799032E-1,-3.237527293E-1,1.420661344E0
2.740274833E0,1.147969085E0,8.877231109E-1,2.963240254E-1,1.481112173E0
2.750262833E0,1.145574650E0,7.474729657E-1,8.939664754E-1,1.634084812E0
2.760250833E0,1.438443263E0,1.261553149E0,-1.902276130E-1,1.922712125E0
2.770237833E0,1.716177236E0,2.512994124E0,-3.298660517E0,4.487935492E0
2.780225833E0,2.033246598E0,1.704790807E0,-3.665859228E0,4.525364881E0
2.790212833E0,2.128646260E0,-8.445133567E-3,-2.093977388E0,2.985958392E0
2.800200833E0,1.896413273E0,-1.154356729E0,-1.053733457E0,2.457494041E0
2.810187833E0,2.179132143E0,-2.023756421E0,-6.950167170E-1,3.054055531E0
2.820175833E0,1.889513851E0,-2.166039058E0,-1.118006490E0,3.084141097E0
2.830162833E0,1.894498748E0,-1.804893969E0,-2.107294714E0,3.359681348E0
2.840150833E0,3.235309444E0,-1.816301302E0,-1.535000090E0,4.015271211E0
2.850138833E0,3.719579645E0,-2.095528069E0,-1.625421432E0,4.568205934E0
2.860125833E0,4.003561660E0,-2.251938164E0,-2.148019840E0,5.070869816E0
2.870113833E0,4.678177149E0,-6.529959941E0,-4.654323725E-1,8.046262832E0
2.880100833E0,5.559653680E0,-1.004923064E1,-8.656937259E-1,1.151721369E1
2.890088833E0,5.487090318E0,-1.001589917E1,-7.510941464E-1,1.144510982E1
2.900075833E0,5.882797714E0,-8.214145160E0,-1.331311748E0,1.019077429E1
2.910063833E0,7.146096842E0,-6.488693216E0,-3.012076784E0,1.011150069E1
2.920051833E0,7.603017569E0,-6.559938031E0,-1.530266038E0,1.015777423E1
2.930038833E0,7.473466659E0,-5.008574654E0,-1.472350828E-1,8.997788736E0
2.940026833E0,5.029843317E0,-5.381919959E0,-2.888262869E-1,7.372096503E0
2.950013833E0,1.609124511E0,-8.057220510E0,-9.765131537E-1,8.274156270E0
2.960001833E0,5.801743318E-1,-5.568947244E0,-3.699789451E0,6.711051903E0
2.969988458E0,-1.278416081E0,-2.914171005E0,-5.152821956E0,6.056262415E0
2.979976458E0,-3.292541406E0,-3.228493345E-1,-2.038676761E0,3.886034423E0
2.989963458E0,-4.763889729E0,2.567139925E0,-4.221631229E-1,5.427989909E0
2.999951458E0,-6.894988165E0,4.741676742E0,3.326656401E-1,8.374665758E0
3.009939458E0,-8.019617651E0,5.987252374E0,6.917022228E-1,1.003194449E1
3.019926458E0,-9.124485301E0,4.625546361E0,6.725900868E-1,1.025203826E1
