"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.140477667E0,-7.904482466E0,1.510455086E1,-1.297778521E1,2.142548036E1
2.150465667E0,-6.891310267E0,1.390215984E1,-1.318738684E1,2.036338325E1
2.160453667E0,-6.456627671E0,1.279441770E1,-1.163138078E1,1.845736124E1
2.170441667E0,-6.746696345E0,1.195124102E1,-1.135382398E1,1.781177679E1
2.180429667E0,-6.890609186E0,1.084866431E1,-1.078256621E1,1.677610641E1
2.190417667E0,-6.680827460E0,9.150883725E0,-9.480776031E0,1.477353183E1
2.200405667E0,-6.516794350E0,7.590177083E0,-8.538191419E0,1.315219029E1
2.210393667E0,-5.649351137E0,6.209072347E0,-8.131339231E0,1.168701952E1
2.220381667E0,-4.137639484E0,5.089191386E0,-7.436246207E0,9.915527577E0
2.230368667E0,-3.055303495E0,3.582935185E0,-6.121094556E0,7.722700470E0
2.240356667E0,-1.855055186E0,1.652714335E0,-4.812138614E0,5.415659928E0
2.250344667E0,-1.232626681E0,-3.950729728E-1,-3.111371861E0,3.369879233E0
2.260332667E0,-1.105002136E0,-2.679047447E0,-9.439318103E-1,3.047840581E0
2.270320667E0,-6.907751468E-1,-3.869524181E0,2.185330777E0,4.497339024E0
2.280308667E0,-1.957589328E-1,-4.223943803E0,4.570487224E0,6.226505945E0
2.290296667E0,9.706962705E-2,-4.469364892E0,5.030920959E0,6.730141956E0
2.300284667E0,6.693679056E-1,-4.315206560E0,5.683045717E0,7.167012605E0
2.310272667E0,1.305195597E0,-4.264953834E0,6.793492196E0,8.126801522E0
2.320260667E0,2.584558196E0,-4.150104579E0,8.261183086E0,9.599502855E0
2.330248667E0,4.170664266E0,-3.914647145E0,9.893509934E0,1.142805502E1
2.340236667E0,5.432420606E0,-3.937637812E0,1.077357670E1,1.269197148E1
2.350224667E0,6.188246319E0,-3.936594669E0,1.056885282E1,1.286436240E1
2.360211667E0,7.114054685E0,-3.427386385E0,9.684717557E0,1.249601959E1
2.370199667E0,7.381484109E0,-3.279850609E0,8.649962116E0,1.183493018E1
2.380187667E0,6.912539168E0,-3.805029393E0,7.071075895E0,1.059535562E1
2.390175667E0,6.103743528E0,-4.724090656E0,5.899697337E0,9.714893013E0
2.400163667E0,5.235761787E0,-5.963806209E0,5.422383276E0,9.611577725E0
2.410151667E0,4.672547158E0,-6.915876174E0,4.606062854E0,9.532987738E0
2.420139667E0,4.057494623E0,-7.253907804E0,2.162789176E0,8.588369930E0
