"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.813370833E0,-1.661140465E0,3.994724178E-1,-6.557058862E-1,1.830004390E0
1.823358833E0,-1.714609159E0,4.789746702E-1,-6.396815917E-1,1.891690736E0
1.833346833E0,-1.728809415E0,3.537027526E-1,-5.428765512E-1,1.846240119E0
1.843333833E0,-1.755885824E0,3.099135393E-1,-4.116469055E-1,1.829927486E0
1.853321833E0,-1.756700341E0,3.237901515E-1,-3.718104100E-1,1.824576425E0
1.863309833E0,-2.089284412E0,9.053887188E-1,-2.091268373E-1,2.286607120E0
1.873297833E0,-2.133397561E0,8.958191657E-1,-2.492890227E-1,2.327234872E0
1.883285833E0,-1.971924655E0,7.719119883E-1,-1.118060723E-1,2.120574346E0
1.893273833E0,-1.739542271E0,7.143426418E-1,1.360199770E-1,1.885416176E0
1.903261833E0,-1.512946292E0,7.746572560E-1,3.750564918E-1,1.740622797E0
1.913249833E0,-1.297869621E0,7.947938973E-1,3.938202068E-1,1.572023297E0
1.923237833E0,-8.919193652E-1,7.582476300E-1,1.320508870E-1,1.178090429E0
1.933225833E0,-9.102144259E-1,7.709776032E-1,1.852348217E-1,1.207148999E0
1.943213833E0,-2.843003958E-1,6.773367834E-1,-2.203368267E-1,7.669159996E-1
1.953201833E0,-3.151172689E-1,5.083621913E-1,-5.922416693E-1,8.417132561E-1
1.963189833E0,-5.577074289E-1,3.109777325E-1,-8.187344447E-1,1.038301891E0
1.973177833E0,-8.572792903E-1,2.171661741E-1,-8.892296460E-1,1.254120525E0
1.983165833E0,-7.829836911E-1,2.808979011E-1,-1.123475829E0,1.397914529E0
1.993153833E0,-3.999314243E-1,4.660786361E-1,-1.192182367E0,1.341071675E0
2.003141833E0,-3.229592621E-2,5.584196198E-1,-1.050640572E0,1.190260942E0
2.013129833E0,5.596185914E-1,6.460752296E-1,-5.500414369E-1,1.016430889E0
2.023117833E0,1.080772736E0,5.889064175E-1,-3.586623609E-2,1.231327277E0
2.033105833E0,1.385298359E0,3.673741275E-1,3.805905890E-1,1.482856867E0
2.043093833E0,1.354799867E0,3.738002175E-1,4.225893849E-1,1.467580004E0
2.053081833E0,1.599059114E0,1.301023024E-1,7.651759958E-1,1.777473197E0
2.063068833E0,1.665101076E0,-4.202335417E-2,9.125047803E-1,1.899208396E0
2.073056833E0,1.791679554E0,-1.210245001E-1,7.844729769E-1,1.959632722E0
2.083044833E0,1.891709042E0,-2.279437619E-1,6.790751606E-1,2.022786329E0
2.093032833E0,1.756650055E0,-3.445366573E-1,3.015292168E-1,1.815336000E0
2.103020833E0,1.788211571E0,-4.532024825E-1,-1.389374453E-1,1.849972088E0
2.113008833E0,1.886657925E0,-4.081584567E-1,-2.831514180E-1,1.950960321E0
2.122996833E0,2.084958642E0,-1.508581638E-1,-1.592693835E-1,2.096467854E0
